hindi word	english translation	type	gender	examples	image	audio	category	subcategory	is_translit
सुखाना	dry	verb		बर्तन सुखाना; dry the dishes; धुले हुए कपड़े अभी सूखे नहीं है|; The laundry isn't dry yet.	image_1342.jpeg	audio_1342.mp3	Housing and People	House Work	
साफ़ करना	clean	verb		एक खिड़की साफ़ करना; clean a window; उस नौकरानी ने खिड़की साफ़ की|; The housekeeper cleaned the window.; वह नौकरानी खिड़की साफ़ करती है|; The housekeeper cleans the window.; वह नौकरानी खिड़की साफ़ कर रही है|; The housekeeper is cleaning the window.	image_1343.jpeg	audio_1343.mp3	Housing and People	House Work	
लाईट बल्ब	light bulb	noun	masc	वह आदमी एक लाईट बल्ब चुन रहा है|; The man is choosing a light bulb.; वह आदमी एक लाईट बल्ब चुनता है|; The man chooses a light bulb.; जब लाईट बल्ब बुझ जाता है और अँधेरा होता है तब उसे बदल दीजिये|; Change the lightbulb when it burns out and goes dark.	image_1344.jpeg	audio_1344.mp3	Housing and People	Household Items	
बैटरी	battery	noun	masc	वह बैटरी खतम हो गयी|; The battery ran out.; ड्राई सेल बैटरी का प्लस साइड; plus side of a dry cell battery; बैटरी खतम; dead battery; हर महिने मैं अपने स्मोक अलार्म की बैटरी बदलती हूँ|; Every month I change the battery in my smoke alarm.	image_1345.jpeg	audio_1345.mp3	Housing and People	Household Items	
टॉयलेट पेपर	toilet paper	noun	masc	मैंने दो टॉयलेट पेपर के रोल खरीदे|; I bought two rolls of toilet paper.; टॉयलेट पेपर का रोल; roll of toilet paper; बाथरूम में अतिरिक्त टॉयलेट पेपर रखना याद रखे|; Make sure you keep extra toilet paper in the bathroom.	image_1346.jpeg	audio_1346.mp3	Housing and People	Household Items	
लाइटर	lighter	noun	masc	एक लाइटर जलाना; light a lighter; ज़िप्पो का लाइटर; zippo lighter; वह लाइटर जला हुआ है|; The lighter is lit.	image_1347.jpeg	audio_1347.mp3	Housing and People	Household Items	
स्पंज	sponge	noun	masc	स्पंज से टेबल को पोछना|; Run the sponge across the table.; पीले रंग का स्पंज; yellow sponge	image_1348.jpeg	audio_1348.mp3	Housing and People	Household Items	
माचिस	match	noun	masc	माचिस की डिबिया; box of matches; उस माचिस की डिबिया के बाहर एक माचिस है|; There is one match outside the matchbox.; लंबी माचिस की तीली; long stick matches	image_1349.jpeg	audio_1349.mp3	Housing and People	Household Items	
ऐशट्रे	ashtray	noun	masc	क्या आप के पास एक ऐशट्रे है?; Do you have an ashtray?; सिग्रेट के टुकड़ों के साथ ऐशट्रे; ashtray with cigarette butts; गंदा ऐशट्रे; dirty ashtray	image_1350.jpeg	audio_1350.mp3	Housing and People	Household Items	
कोट हैंगर	coat hanger				image_1351.jpeg	audio_1351.mp3	Housing and People	Household Items	
बोतल ओपनर	bottle opener			क्या आप के पास एक बोतल ओपनर है?; Do you have a bottle opener?; लकड़ी के हैंडल के साथ एक बोतल ओपनर; bottle opener with wooden handle	image_1352.jpeg	audio_1352.mp3	Housing and People	Household Items	
कैंची	scissors	noun	fem	वह हैर ड्रेसर कैंची से बाल काट रहा है|; The hair dresser is cutting the hair with scissors.; कैंची की जोड़ी; pair of scissors; तेज कैंची; sharp scissors; कैंची से वह चित्र काटो|; Use scissors to cut out the pictures.	image_1353.jpeg	audio_1353.mp3	Housing and People	Household Items	
स्कॉच टेप	Scotch tape	noun	masc	स्कॉच टेप का रोल; roll of scotch tape; तोहफ़े को लपेटने के लिए स्कॉच टेप एकदम उचित है|; Scotch tape is perfect for wrapping presents.	image_1354.jpeg	audio_1354.mp3	Housing and People	Household Items	
कचरे का डिब्बा	garbage pail	noun	masc	कचरे का डिब्बा साफ़ करने की लिए उसे हर मंगलवार रास्ते के किनारे पर रखिये|; Put the garbage pail out by the curb every Tuesday to be emptied.	image_1355.jpeg	audio_1355.mp3	Housing and People	Household Items	
कैन ओपनर	can opener			कैन और कैन ओपनर; can and can opener; इलेक्ट्रिक कैन ओपनर; electric can opener; मैं कॉफी के कैन इलेक्ट्रिक कैन ओपनर के बदले हस्तचालित कैन ओपनर से खोलना पसंद करती हूँ|; I prefer to open coffee cans with a manual can opener over an electric one.	image_1356.jpeg	audio_1356.mp3	Housing and People	Household Items	
टिश्यू	tissue	noun	masc	माफ कीजिये, क्या आप के पास एक टिश्यू है?; Excuse me, do you have a tissue?; टिश्यू का डिब्बा; box of tissues	image_1357.jpeg	audio_1357.mp3	Housing and People	Household Items	
